Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Day Type Index [](Hourly),ZN1:Zone Mean Radiant Temperature [C](Hourly),ZN1:Zone Mean Air Temperature [C](Hourly),ZN1:Zone Operative Temperature [C](Hourly),ZN1_PAR1_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1_PAR4_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1:AFN Zone Infiltration Volume [m3](Hourly),ZN1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ZN1:Zone Thermostat Air Temperature [C](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Status [](Hourly),ZN1:Availability Manager Hybrid Ventilation Control Mode [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),ZN1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/02  12:00:00,25.175000000000006,1.2125,191.5,2.0,29.47464941351864,25.015469402035998,27.24505940777732,0.0,0.0,7.000850965962918,0.06482269412928629,25.015469402035998,1.977272727272727,1.0,0.0,14.005615651553914,0.0,2243.454031826946,332.7274090982296,2684160.0000000006,8076434.514577006,0.0,1220.1225122780697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.7274090982296 
 01/02  13:00:00,25.0375,1.775,199.625,2.0,29.475932970046068,25.000001474159345,27.237967222102705,0.0,0.0,8.601194294341079,0.07964068791056556,25.000001474159345,2.0,1.0,0.0,14.005615651553914,0.0,2528.824910093507,395.4497186211248,3355200.0,9103769.676336626,0.0,1450.127314342225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4497186211248 
 01/02  14:00:00,25.6875,2.125,180.625,2.0,29.732585413186834,25.000000005484109,27.366292709335469,0.0,0.0,9.486958056356733,0.0878422042255253,25.000000005484109,2.0,1.0,0.0,14.005615651553914,0.0,2735.3251429420143,410.78552033365568,3355200.0,9847170.514591253,0.0,1506.364210977835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.78552033365568 
 01/02  15:00:00,25.4125,2.3249999999999999,166.5,2.0,29.584664387884869,25.000000000022668,27.29233219395377,0.0,0.0,16.563941435028967,0.15336982810212008,25.000000000022668,2.0,1.0,0.0,14.005615651553914,0.0,2667.0163604538207,405.71254811947008,3355200.0,9601258.897633754,0.0,1487.761452583315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.71254811947008 
 01/02  16:00:00,22.374999999999998,3.775,204.375,2.0,27.874422875848155,25.00000000000013,26.43721143792414,0.0,0.0,18.328030014804669,0.16970398161856177,25.00000000000013,2.0,1.0,0.0,14.005615651553914,0.0,1921.9626951198647,350.38091425570476,3355200.0,6919065.702431513,0.0,1284.8585047880629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.38091425570476 
 01/02  17:00:00,20.925,2.9125,159.25,2.0,27.256769780125294,25.025662569361218,26.141216174743258,0.01125,0.01125,33.37419701044246,0.3090203426892821,25.025662569361218,1.9583333333333333,1.0,0.0,14.005615651553914,0.0,1615.9795841340276,327.6569867679105,3355200.0,5817526.5028825,0.0,1201.5291043927775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.6569867679105 
 01/02  18:00:00,21.0625,2.525,97.375,2.0,27.101311768138698,25.000000050152669,26.050655909145683,0.0,0.0,53.4210332122004,0.494639196409263,25.000000050152669,2.0,1.0,0.0,14.005615651553914,0.0,1548.8925238223464,322.67474611750256,3355200.0,5576013.085760448,0.0,1183.259061670343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.67474611750256 
 01/02  19:00:00,21.0375,3.4000000000000005,80.0,2.0,27.089775387339267,26.137835781974233,26.613805584656754,0.0,0.0,72.0801541253098,0.6674088344936093,26.137835781974233,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,21.0,2.2,80.75,2.0,26.91049938210854,26.347745219740469,26.6291223009245,0.0,0.0,41.619078593275258,0.3853618388266228,26.347745219740469,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,21.1875,1.8000000000000003,88.625,2.0,26.751174469160885,26.286087609903509,26.518631039532197,0.0,0.0,34.94428070918765,0.3235581547147005,26.286087609903509,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,21.1125,2.225,78.875,2.0,26.53228555682537,26.037365010408196,26.284825283616784,0.0,0.0,40.62586705981988,0.376165435739073,26.037365010408196,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,21.0625,2.8625,78.5,2.0,26.30191239456535,25.747258463203985,26.02458542888467,0.0,0.0,56.72195109442262,0.5252032508742837,25.747258463203985,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,21.0375,1.825,93.0,2.0,26.096269136103897,25.629279604933026,25.86277437051846,0.0,0.0,36.09946230879672,0.33425428063700676,25.629279604933026,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,20.75,0.7500000000000001,149.625,3.0,25.914429215701348,25.609040456138624,25.761734835919989,0.0,0.0,12.269904876845,0.11361023034115742,25.609040456138624,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,20.475,1.0374999999999999,130.0,3.0,25.69395004576171,25.36967933725874,25.531814691510229,0.0,0.0,15.965925675213324,0.14783264514086415,25.36967933725874,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,20.275,1.4875000000000003,96.25,3.0,25.462746181067183,25.071624049645857,25.26718511535652,0.0,0.0,27.14769483966417,0.2513675448117053,25.071624049645857,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,19.8875,1.5375,78.375,3.0,25.21850561970849,24.83130769963267,25.02490665967058,0.0,0.0,24.689009778228475,0.22860194239100443,24.83130769963267,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,19.6375,1.25,77.75,3.0,24.99065541367856,24.639297123325315,24.814976268501935,0.0,0.0,18.06440702563477,0.16726302801513683,24.639297123325315,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,19.974999999999999,0.975,84.25,3.0,25.171105831569709,24.72115025828854,24.946128044929126,0.0,0.0,14.444554214734606,0.1337458723586538,24.72115025828854,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,21.2,1.65,92.5,3.0,26.393431551538606,25.86296812602538,26.128199838781997,0.0,0.0,31.476482823131528,0.29144891502899569,25.86296812602538,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  08:00:00,22.925000000000006,1.6,98.25,3.0,27.797782958664837,25.010673493659096,26.404228226161967,0.0,0.0,29.912053359845858,0.27696345703560978,25.010673493659096,2.0,1.0,0.0,14.277685407613229,0.0,2044.0165284838015,359.44527878887609,3355200.0,7358459.502541686,0.0,1318.0978320090799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.44527878887609 
 01/03  09:00:00,24.7875,1.4875000000000003,57.75,3.0,28.477536414326424,25.000000017339806,26.73876821583311,0.0,0.0,15.409149847619663,0.14267731340388579,25.000000017339806,2.0,1.0,0.0,14.277685407613229,0.0,2211.247623547676,371.86474620880116,3355200.0,7960491.444771634,0.0,1363.6404334756185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.86474620880116 
 01/03  10:00:00,26.75,1.6,99.25,3.0,29.87027981046649,25.00000000005285,27.435139905259676,0.0,0.0,21.327965368760617,0.19748116082185758,25.00000000005285,2.0,1.0,0.0,14.277685407613229,0.0,2809.045212632069,416.2603634144866,3355200.0,10112562.765475449,0.0,1526.4406432507758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.2603634144866 
 01/03  11:00:00,27.75,1.6625,356.875,3.0,30.054831546076917,25.000000000000317,27.527415773038613,0.0,0.0,27.11602380989381,0.25107429453605387,25.000000000000317,2.0,1.0,0.0,14.277685407613229,0.0,2865.8744258423394,420.480801974046,3355200.0,10317147.933032422,0.0,1541.917132284731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.480801974046 
 01/03  12:00:00,27.0875,2.1374999999999999,357.375,3.0,29.5802262862654,25.013475355375158,27.29685082082028,0.0,0.0,37.86626876802657,0.3506135997039498,25.013475355375158,1.9791666666666668,1.0,0.0,14.277685407613229,0.0,2298.402351419988,336.808162529311,2684160.0000000006,8274248.465111956,0.0,1235.086771284602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.808162529311 
 01/03  13:00:00,27.975,3.3375,357.0,3.0,29.524480266257169,25.027063347794696,27.275771807025934,0.0,0.0,67.68709673987994,0.6267323772211104,25.02706334779469,1.9599358974358974,0.9999999999999999,0.0,14.277685407613229,0.0,2581.8536509342434,399.38791396057186,3355200.0,9294673.143363279,0.0,1464.5688080695704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.38791396057186 
 01/03  14:00:00,28.8,3.4625000000000005,345.75,3.0,29.85354470634214,25.01375579283061,27.43365024958638,0.0,0.0,72.50071377439835,0.6713029053185033,25.013755792830609,1.9807692307692305,0.9999999999999999,0.0,14.277685407613229,0.0,2704.865934078446,408.52345805407017,3355200.0,9737517.362682408,0.0,1498.0691531135685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.52345805407017 
 01/03  15:00:00,29.425,3.6375,318.375,3.0,29.86458905514821,25.013762129398903,27.439175592273558,0.0,0.0,66.48873324582489,0.6156364189428232,25.013762129398903,1.9807692307692309,1.0,0.0,14.277685407613229,0.0,2623.3297541876295,402.4681492054832,3355200.0,9443987.115075466,0.0,1475.8641335001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.4681492054832 
 01/03  16:00:00,29.6125,3.9625,335.375,3.0,29.623805035075074,25.012925430515204,27.318365232795139,0.0,0.0,83.9353859354232,0.7771794994020667,25.012925430515197,1.9807692307692305,0.9999999999999999,0.0,14.277685407613229,0.0,2471.50393360114,391.192759113963,3355200.0,8897414.160964106,0.0,1434.5169017747085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.192759113963 
 01/03  17:00:00,27.875,5.1875,24.875,3.0,29.215527985623426,25.01522132966344,27.11537465764343,0.0,0.0,64.20800318095609,0.5945185479718159,25.015221329663456,1.9772727272727285,1.0000000000000007,0.0,14.277685407613229,0.0,2294.757782090886,378.06665317391448,3355200.0,8261128.015527186,0.0,1386.3830332743469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.06665317391448 
 01/03  18:00:00,23.5875,2.65,155.875,3.0,27.676800065316,25.00007805997808,26.33843906264704,0.0,0.0,48.398920160545859,0.4481381496346839,25.00007805997809,2.000000000000001,1.0000000000000005,0.0,14.277685407613229,0.0,1645.400265728254,329.8419225084312,3355200.0,5923440.956621713,0.0,1209.5413366645807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.8419225084312 
 01/03  19:00:00,21.2875,1.9500000000000002,161.125,3.0,26.813746238005714,26.02531633894854,26.419531288477129,0.0,0.0,25.52349586345028,0.23632866540231743,26.02531633894854,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  20:00:00,20.6,2.45,106.5,3.0,26.557110801459286,25.855205372739606,26.206158087099447,0.0,0.0,51.00165347751595,0.4722375321992218,25.855205372739606,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,20.6125,1.3624999999999999,94.75,3.0,26.4220822098009,25.84863723299692,26.13535972139891,0.0,0.0,24.875861375836455,0.23033204977626349,25.84863723299692,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,20.925,0.675,94.0,3.0,26.5890155671769,26.24394086692079,26.416478217048846,0.0,0.0,12.424483850901016,0.11504151713797238,26.24394086692079,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,20.6875,1.4124999999999999,68.375,3.0,26.39609157457739,26.037117615806204,26.216604595191798,0.0,0.0,16.785141396533669,0.15541797589383028,26.037117615806204,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,20.5,1.4,55.5,3.0,26.158496576029156,25.809224092211715,25.983860334120437,0.0,0.0,13.974362960241175,0.12939224963186275,25.809224092211715,0.0,0.0,-1.0,14.277685407613229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,20.5,0.9125000000000001,42.0,4.0,25.963408314468084,25.640405341907525,25.801906828187805,0.0,0.0,11.975920390648247,0.11088815176526157,25.640405341907525,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,20.5,0.8625,46.125,4.0,25.770469776915449,25.45892048997218,25.614695133443815,0.0,0.0,11.646536897435525,0.1078383046058845,25.45892048997218,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,20.4375,0.65,47.125,4.0,25.576392378961658,25.274423326977364,25.42540785296951,0.0,0.0,11.388754266883847,0.10545142839707267,25.274423326977364,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,20.4,0.5,58.0,4.0,25.384576942208857,25.08993454803021,25.23725574511953,0.0,0.0,11.224495285832198,0.10393051190585369,25.08993454803021,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,20.4,0.5,89.5,4.0,25.20120480453548,24.914511129811375,25.057857967173427,0.0,0.0,11.102150134012984,0.10279768642604617,24.914511129811375,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,20.4625,0.8125,81.75,4.0,25.0522724679034,24.762173411584276,24.90722293974384,0.0,0.0,11.827930850400197,0.10951787824444628,24.762173411584276,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,20.75,0.5625,76.5,4.0,25.141885985973795,24.83372868681603,24.987807336394917,0.0,0.0,10.435539446248117,0.09662536524303812,24.83372868681603,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  08:00:00,21.8375,0.425,60.375,4.0,26.277715929746308,25.000063366412964,25.638889648079635,0.0,0.0,7.8109516487741159,0.07232362637753812,25.000063366412964,2.0,1.0,0.75,14.584505616248343,0.0,1302.0049572099626,304.3395669526712,3355200.0,4687217.845955865,0.0,1116.0233478279106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3395669526712 
 01/04  09:00:00,24.65,0.8125,22.375,4.0,28.1794615246381,25.013158063335014,26.596309793986558,0.0,0.0,7.298786380193628,0.06758135537216324,25.013158063335014,1.9791666666666668,1.0,0.0,14.584505616248343,0.0,2110.6972162580073,364.39734006093576,3355200.0,7598509.9785288269,0.0,1336.2572059440254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.39734006093576 
 01/04  10:00:00,27.062500000000005,1.5625,262.0,4.0,29.79932659494343,25.024259165295296,27.411792880119365,0.0,0.0,25.544465187237259,0.2365228258077524,25.024259165295296,1.9642857142857143,1.0,0.0,14.584505616248343,0.0,2811.352451747905,416.43171121926039,3355200.0,10120868.826292459,0.0,1527.0689813687582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.43171121926039 
 01/04  11:00:00,28.0125,2.5875,331.75,4.0,30.308741217380037,25.000047082088164,27.654394149734104,0.0,0.0,50.25864687951428,0.4653578414769841,25.000047082088164,2.0,1.0,0.0,14.584505616248343,0.0,3033.45274240936,432.9260559030182,3355200.0,10920429.872673696,0.0,1587.5542937404407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.9260559030182 
 01/04  12:00:00,28.012499999999997,3.8125,330.625,4.0,29.861336469986229,25.000000247148628,27.43066835856743,0.0,0.0,84.37734840784703,0.7812717445171021,25.000000247148628,2.0,1.0,0.0,14.584505616248343,0.0,2453.465701497601,348.3239887192775,2684160.0000000006,8832476.525391363,0.0,1277.3156902063715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.3239887192775 
 01/04  13:00:00,28.4,3.4875,321.5,4.0,29.80913444503479,25.000000000881916,27.404567222958357,0.0,0.0,68.32429834946533,0.632632392124679,25.000000000881916,2.0,1.0,0.0,14.584505616248343,0.0,2671.803845726727,406.0680921488117,3355200.0,9618493.84461622,0.0,1489.0652444034165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0680921488117 
 01/04  14:00:00,29.0125,2.6250000000000006,307.75,4.0,30.00368353967854,25.00000000000409,27.50184176984132,0.0,0.0,36.41894044353153,0.3372124115141809,25.00000000000409,2.0,1.0,0.0,14.584505616248343,0.0,2825.3730296886683,417.4729536441654,3355200.0,10171342.906879206,0.0,1530.8872520871485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.4729536441654 
 01/04  15:00:00,29.3875,2.5875000000000005,307.125,4.0,29.935274764528449,25.000000000000037,27.467637382264245,0.0,0.0,35.06741782187267,0.3246983131654877,25.000000000000037,2.0,1.0,0.0,14.584505616248343,0.0,2781.124911866693,414.1868539061165,3355200.0,10012049.682720095,0.0,1518.8370146905627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.1868539061165 
 01/04  16:00:00,26.6875,3.075,327.75,4.0,29.589883001607896,25.014487737712835,27.302185369660366,0.0,0.0,60.57092563681789,0.5608419040446101,25.014487737712835,1.9791666666666668,1.0,0.0,14.584505616248343,0.0,2500.030875773739,393.31132102834467,3355200.0,9000111.15278546,0.0,1442.2857390111649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.31132102834467 
 01/04  17:00:00,25.0,2.4875,180.25,4.0,29.11004449491469,25.000000096641583,27.055022295778135,0.0,0.0,44.288600985876119,0.41007963875811229,25.000000096641583,2.0,1.0,0.0,14.584505616248343,0.0,2199.0054397786776,370.9555767603218,3355200.0,7916419.5832032379,0.0,1360.3064787690569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.9555767603218 
 01/04  18:00:00,24.4375,2.6875,59.875,4.0,28.552594752669856,25.000000000256713,26.776297376463285,0.0,0.0,39.276571827534258,0.36367196136605797,25.000000000256713,2.0,1.0,0.0,14.584505616248343,0.0,1997.8813182081744,356.0190335639034,3355200.0,7192372.745549427,0.0,1305.5336764352896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0190335639034 
 01/04  19:00:00,23.725,2.225,96.125,4.0,28.073413075974789,27.158065502353709,27.615739289164247,0.0,0.0,46.5462874416512,0.43098414297825196,27.158065502353709,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  20:00:00,23.374999999999998,1.575,116.625,4.0,27.944170542215568,27.613450378870615,27.778810460543089,0.0,0.0,19.897246016555778,0.18423375941255352,27.613450378870615,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  21:00:00,23.6125,0.9375000000000001,303.25,4.0,27.799413511704825,27.4998534421236,27.64963347691421,0.0,0.0,12.421083738638228,0.11501003461702064,27.4998534421236,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  22:00:00,22.4875,1.4124999999999999,305.0,4.0,27.420695919342767,27.158267907095515,27.28948191321914,0.0,0.0,17.952453312703505,0.16622641956206953,27.158267907095515,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  23:00:00,21.3875,1.275,338.75,4.0,26.47973253964768,25.951295280628924,26.2155139101383,0.0,0.0,20.28855234835547,0.18785696618847665,25.951295280628924,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,20.8875,0.9,56.25,4.0,26.633968935884057,26.245973727357446,26.43997133162075,0.0,0.0,12.074390769300456,0.11179991453055979,26.245973727357446,0.0,0.0,-1.0,14.584505616248343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
