Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Day Type Index [](Hourly),ZN1:Zone Mean Radiant Temperature [C](Hourly),ZN1:Zone Mean Air Temperature [C](Hourly),ZN1:Zone Operative Temperature [C](Hourly),ZN1_PAR1_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1_PAR4_JAN:AFN Surface Venting Window or Door Opening Factor [](Hourly),ZN1:AFN Zone Infiltration Volume [m3](Hourly),ZN1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ZN1:Zone Air System Sensible Heating Energy [J](Hourly),ZN1:Zone Air System Sensible Cooling Energy [J](Hourly),ZN1:Zone Thermostat Air Temperature [C](Hourly),ZN1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ZN1_HVAC:Availability Manager Hybrid Ventilation Control Status [](Hourly),ZN1_HVAC:Availability Manager Hybrid Ventilation Control Mode [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),OCCUPANCY:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),Electricity:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 02/21  23:00:00,24.992874999999999,3.4,330.0,9.0,29.257863507705566,28.693519827102415,28.97569166740399,0.0,0.0,75.08521688738778,0.6952334896980351,0.0,0.0,28.693519827102415,-1681.2019441729121,0.0,0.0,-1.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  24:00:00,24.411875,3.4,330.0,9.0,28.967509195637093,28.37757863153864,28.672543913587867,0.0,0.0,75.0975425265487,0.6953476159865621,0.0,0.0,28.37757863153864,-1548.8878478658075,0.0,0.0,-1.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  01:00:00,19.982750000000004,3.4,330.0,9.0,26.951561543280059,26.144311188563365,26.54793636592171,0.0,0.0,75.38556645473973,0.6980145042105532,0.0,0.0,26.144311188563365,-551.4040139265039,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  02:00:00,19.5885,3.4,330.0,9.0,26.59928007039207,25.785762598474578,26.19252133443332,0.0,0.0,75.34277246960483,0.6976182636074522,0.0,0.0,25.785762598474578,-379.57160384372676,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  03:00:00,19.308375,3.4,330.0,9.0,26.264761799205968,25.45434248366709,25.85955214143653,0.0,0.0,75.29746377555088,0.6971987386625083,0.0,0.0,25.45434248366709,-219.5717966965417,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  04:00:00,19.059375000000004,3.4,330.0,9.0,25.940012424593875,25.135800628658573,25.537906526626224,0.0,0.0,75.25156658862054,0.6967737647094494,0.0,0.0,25.135800628658573,-65.60233919513348,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  05:00:00,18.86225,3.4,330.0,9.0,25.624393028753578,24.82893052236932,25.226661775561447,0.0,0.0,75.2033276096636,0.6963271074968853,0.0,0.0,24.82893052236932,0.0,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  06:00:00,18.903750000000004,3.4,330.0,9.0,25.34201516200497,24.56960791960558,24.95581154080527,0.0,0.0,75.14435915644731,0.6957811033004381,0.0,0.0,24.56960791960558,0.0,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  07:00:00,19.329125,3.4,330.0,9.0,27.265408480778537,25.874654419573628,26.57003145017608,0.0,0.0,75.49483978838487,0.6990262943368969,0.0,0.0,25.874654419573628,-1446.1336014722708,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  08:00:00,20.428875,3.4,330.0,9.0,30.993509594947854,25.285122031264913,28.139315813106383,0.0,0.0,75.26794493175354,0.696925416034755,0.0,8948070.639407438,25.285122031264913,-2774.5720963959043,1.95,1.0,0.75,22.950000000000004,446.2008601361541,7209841.382341205,1636.233443843616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.2008601361541 
 02/21  09:00:00,21.943625,3.4,330.0,9.0,31.742944202489644,25.200160547298883,28.471552374894264,0.018000000000000003,0.018000000000000003,88.15540661122917,0.8162537649187887,0.0,11086301.475339687,25.200160547298883,-3876.0335221900173,1.9333333333333332,1.0,0.75,22.950000000000004,464.24631172261658,7501424.961026848,1702.4067169879597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.24631172261658 
 02/21  10:00:00,23.416875,3.4,330.0,9.0,32.26018186280677,26.02101375374688,29.140597808276824,0.04339285714285714,0.04339285714285714,106.69298028233283,0.9878979655771558,0.0,10251235.952538725,26.02101375374688,-3943.47717957346,1.8392857142857145,1.0,0.0,22.950000000000004,456.6520524226645,7378714.742690835,1674.5583147145744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.6520524226645 
 02/21  11:00:00,24.724125,3.4,330.0,9.0,31.90639676895406,25.13786989542072,28.522133332187395,0.009000000000000001,0.009000000000000001,81.08115291992024,0.7507514159251876,0.0,11431700.291028517,25.13786989542072,-3665.6289670919273,1.9666666666666666,1.0,0.25,22.950000000000004,482.32608970257697,7793563.195416813,1768.7058661627316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.32608970257697 
 02/21  12:00:00,25.709750000000004,3.4,330.0,9.0,31.311055626770267,25.149204796029364,28.230130211399819,0.014464285714285737,0.014464285714285737,84.79675113909224,0.7851551031397434,0.0,9423719.143142818,25.149204796029374,-2970.6370369977617,1.946428571428572,1.0000000000000005,1.0,22.950000000000004,402.17129618520576,6498399.068843377,1474.7755635687781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.17129618520576 
 02/21  13:00:00,26.436000000000005,3.4,330.0,9.0,30.993983764194405,25.166913800567266,28.080448782380836,0.013500000000000002,0.013500000000000002,83.95017367865798,0.7773164229505367,0.0,9731954.32968809,25.166913800567266,-3136.913563279887,1.95,1.0,1.0,22.950000000000004,455.74327977138025,7364030.533730838,1671.2258150765683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.74327977138025 
 02/21  14:00:00,26.944375,3.4,330.0,9.0,30.744357920983356,25.114377015142819,27.929367468063086,0.013500000000000002,0.013500000000000002,83.8235964366925,0.7761444114508566,0.0,9397609.030279238,25.114377015142819,-2989.8600354798673,1.95,1.0,1.0,22.950000000000004,453.37949097346429,7325835.756855849,1662.55772267497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.37949097346429 
 02/21  15:00:00,27.1,3.4,330.0,9.0,30.67926039582415,25.07948014848504,27.879370272154597,0.0,0.0,74.1252426216457,0.6863448390893121,0.0,9366554.558341243,25.07948014848504,-2647.2717504402394,2.0,1.0,1.0,22.950000000000004,458.33448707811689,7405900.004051076,1680.7278587389692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.33448707811689 
 02/21  16:00:00,26.78875,3.4,330.0,9.0,30.479588099158425,25.150573306210249,27.815080702684335,0.014464285714285716,0.014464285714285716,84.55335384836759,0.7829014245219222,0.0,8800279.51831985,25.150573306210249,-2791.2546372122965,1.9464285714285715,1.0,1.0,22.950000000000004,442.27275705542118,7146369.966941135,1621.8289587657544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.27275705542118 
 02/21  17:00:00,26.187,3.4,330.0,9.0,30.119575430733606,25.114123149174206,27.616849289953906,0.014464285714285737,0.014464285714285737,84.67244465360823,0.7840041171630396,0.0,8474144.586276,25.114123149174213,-2699.6231719241937,1.946428571428572,1.0000000000000005,1.0,22.950000000000004,432.2866438388849,6985011.487499034,1585.209548364081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.2866438388849 
 02/21  18:00:00,25.41925,3.4,330.0,9.0,29.64715437034865,25.123999752898987,27.38557706162382,0.016875,0.016875,86.55987247197206,0.801480300666408,0.0,7501270.288505688,25.123999752898987,-2338.009239761951,1.9375,1.0,1.0,22.950000000000004,409.1674958173404,6611445.667658748,1500.430861083023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.1674958173404 
 02/21  19:00:00,24.329875,3.4,330.0,9.0,29.017177596642964,27.744976517826776,28.38107705723487,0.06749999999999999,0.06749999999999999,124.01515938280835,1.1482885128037813,0.0,0.0,27.744976517826776,-2943.687969009783,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  20:00:00,23.292375000000005,3.4,330.0,9.0,28.746929739483066,28.07835837842395,28.412644058953505,0.0,0.0,75.45808581904662,0.6986859798059872,0.0,0.0,28.07835837842395,-1435.0378522886049,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  21:00:00,22.483125,3.4,330.0,9.0,28.40065500607453,27.68542483657452,28.043039921324526,0.0,0.0,75.45959135477453,0.6986999199516161,0.0,0.0,27.68542483657452,-1263.704936790763,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  22:00:00,21.736125,3.4,330.0,9.0,28.03725361571296,27.29021734443792,27.663735480075439,0.0,0.0,75.46404478182459,0.6987411553872649,0.0,0.0,27.29021734443792,-1086.3812088116902,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  23:00:00,21.092875,3.4,330.0,9.0,27.672142676967746,26.899266682090187,27.285704679528967,0.0,0.0,75.45966230189193,0.6987005768693697,0.0,0.0,26.899266682090187,-907.0189164641124,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/21  24:00:00,20.511875,3.4,330.0,9.0,27.309397901512115,26.51804725493401,26.913722578223064,0.0,0.0,75.42556179159708,0.6983848314036768,0.0,0.0,26.51804725493401,-728.4072269074995,0.0,0.0,-1.0,22.950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  01:00:00,22.3875,2.3375,144.875,1.0,29.566510641787674,28.94739624331575,29.256953442551713,0.0,0.0,36.682945636389657,0.339656904040645,0.0,0.0,28.94739624331575,-1845.0634270147898,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  02:00:00,22.549999999999998,1.525,151.0,1.0,29.428297434685218,29.02977630615937,29.22903687042229,0.0,0.0,16.84437135364879,0.155966401422674,0.0,0.0,29.02977630615937,-1792.3573452123387,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  03:00:00,22.2125,1.6625,144.375,1.0,29.151101975147925,28.720319876601935,28.93571092587493,0.0,0.0,20.79101860252206,0.19250943150483394,0.0,0.0,28.720319876601935,-1666.1854828158216,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  04:00:00,21.975,1.6375000000000002,149.625,1.0,28.868499822208976,28.45045645018947,28.659478136199224,0.0,0.0,18.455354330922753,0.170882910471507,0.0,0.0,28.45045645018947,-1544.26780563876,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  05:00:00,21.775,1.475,149.875,1.0,28.60415810345372,28.20369208666695,28.403925095060339,0.0,0.0,16.685425126606078,0.15449467709820445,0.0,0.0,28.20369208666695,-1428.6113240178147,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  06:00:00,21.824999999999997,1.9000000000000002,137.375,1.0,28.493523029637893,27.991911779933216,28.24271740478555,0.0,0.0,28.59524030342711,0.2647707435502511,0.0,0.0,27.991911779933216,-1343.969621166225,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  07:00:00,22.275,2.3249999999999999,129.125,1.0,28.90523946854079,28.282373243742979,28.593806356141884,0.0,0.0,41.60692829099425,0.38524933602772457,0.0,0.0,28.282373243742979,-1455.1260557575547,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  08:00:00,23.0625,2.025,118.0,1.0,30.01392518389338,29.28179592949526,29.647860556694327,0.0,0.0,38.41633519276398,0.35570680734040729,0.0,0.0,29.28179592949526,-2350.3486832919916,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  09:00:00,24.65,2.05,122.625,1.0,32.008345005451058,31.449864549606294,31.729104777528677,0.0,0.0,37.79135933996475,0.34991999388856245,0.0,0.0,31.449864549606294,-5385.090639332441,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  10:00:00,26.3375,2.6374999999999999,115.875,1.0,33.73674105416636,33.37473772520357,33.555739389684969,0.0,0.0,55.25915375164236,0.5116588310337256,0.0,0.0,33.37473772520357,-4955.698809136646,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  11:00:00,27.9,2.7750000000000005,109.25,1.0,34.53469835072075,34.22066561337924,34.37768198204999,0.0,0.0,60.30790508188038,0.5584065285359294,0.0,0.0,34.22066561337924,-4403.555345531925,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  12:00:00,29.6875,2.7,120.625,1.0,34.51465169457271,34.33101823117993,34.42283496287632,0.0,0.0,55.104446132447169,0.5102263530782145,0.0,0.0,34.33101823117993,-4208.28092148822,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  13:00:00,30.275,3.075,118.875,1.0,34.20476770159922,33.88862588630717,34.04669679395319,0.0,0.0,66.28898516066444,0.6137868996357819,0.0,0.0,33.88862588630717,-3722.5592908319168,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  14:00:00,29.95,3.7375,149.0,1.0,34.50756913310358,34.10817668625562,34.3078729096796,0.0,0.0,52.77268095933846,0.4886359348086895,0.0,0.0,34.10817668625562,-3742.086273549219,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,27.487500000000006,4.5625,173.75,1.0,34.307163775533819,34.09018169834901,34.19867273694141,0.0,0.0,21.23179728330115,0.19659071558612177,0.0,0.0,34.09018169834901,-3532.340657072157,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,25.35,4.15,196.625,1.0,33.20504062261988,32.88418660051854,33.04461361156921,0.0,0.0,23.44952081868939,0.21712519276564253,0.0,0.0,32.88418660051854,-4840.812617397706,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  17:00:00,24.3375,4.137500000000001,163.375,1.0,32.5197589155719,31.91682427730653,32.218291596439218,0.0,0.0,46.78808329889741,0.4332229935083094,0.0,0.0,31.91682427730653,-3979.3597300404717,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  18:00:00,23.3125,2.7125,160.375,1.0,31.90072761954262,31.290298296264078,31.595512957903354,0.0,0.0,33.27872171294744,0.3081363121569207,0.0,0.0,31.290298296264078,-3312.6991740530593,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  19:00:00,23.025,2.3874999999999999,146.875,1.0,31.554868223589574,30.91159210950196,31.233230166545764,0.0,0.0,33.8111594984665,0.31306629165246765,0.0,0.0,30.91159210950196,-2790.9316957275523,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  20:00:00,22.85,2.925,141.875,1.0,31.25309123559814,30.545965421638113,30.899528328618126,0.0,0.0,46.894890030090838,0.43421194472306326,0.0,0.0,30.545965421638113,-2624.6064123008623,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  21:00:00,22.45,2.6875,146.5,1.0,30.897430140022999,30.254954361094677,30.57619225055884,0.0,0.0,38.69556850054924,0.3582923009310116,0.0,0.0,30.254954361094677,-2466.9691042545464,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  22:00:00,22.1125,2.0625,145.625,1.0,30.568193036113887,30.009014523366369,30.288603779740126,0.0,0.0,27.326538928365506,0.25302350859597697,0.0,0.0,30.009014523366369,-2323.7066106738544,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  23:00:00,21.874999999999998,2.425,138.5,1.0,30.236364687409773,29.613496773870705,29.924930730640239,0.0,0.0,38.93730183101162,0.3605305725093669,0.0,0.0,29.613496773870705,-2152.2391321318673,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  24:00:00,21.7375,3.4875,124.0,1.0,29.848812910250666,28.975997665774324,29.412405288012495,0.0,0.0,75.36536263675333,0.6978274318217902,0.0,0.0,28.975997665774324,-1925.957274343787,0.0,0.0,-1.0,13.653223087814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  01:00:00,21.45,3.5249999999999996,123.0,2.0,29.46076020742251,28.555387180996016,29.00807369420926,0.0,0.0,77.24007362256723,0.7151858668756226,0.0,0.0,28.555387180996016,-1736.9123733741285,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  02:00:00,21.2375,2.6125,122.875,2.0,29.148117505454068,28.417425443572225,28.782771474513149,0.0,0.0,52.201473071062498,0.4833469728802084,0.0,0.0,28.417425443572225,-1626.6173094135656,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  03:00:00,21.075,1.7625000000000002,141.0,2.0,28.885279751041329,28.365373582949084,28.625326666995208,0.0,0.0,24.788652256552873,0.22952455793104513,0.0,0.0,28.365373582949084,-1548.08994771478,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  04:00:00,21.125,1.3125000000000003,183.625,2.0,28.64513331708072,28.21769839055402,28.43141585381737,0.0,0.0,15.416183017410607,0.14274243534639456,0.0,0.0,28.21769839055402,-1451.9271877963633,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  05:00:00,21.012499999999997,2.8249999999999999,242.0,2.0,28.35789208658364,27.93580471543847,28.146848401011057,0.0,0.0,16.789316724184116,0.15545663633503813,0.0,0.0,27.93580471543847,-1322.812502134137,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  06:00:00,20.7125,2.8,215.375,2.0,28.06371395693771,27.629255572276109,27.846484764606907,0.0,0.0,15.829624831512412,0.14657060029178163,0.0,0.0,27.629255572276109,-1188.6081055478408,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  07:00:00,20.9125,1.5750000000000002,163.75,2.0,27.976848843486186,27.548362672917336,27.762605758201759,0.0,0.0,15.108758472943706,0.1398959117865158,0.0,0.0,27.548362672917336,-1140.9513690481372,0.0,0.0,-1.0,14.005615651553914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  08:00:00,21.5375,2.1999999999999999,131.625,2.0,28.27664158223405,25.505520257265766,26.891080919749908,0.047250000000000017,0.047250000000000017,58.66498844456477,0.5431943374496738,0.0,5391640.686154486,25.505520257265766,-2020.2868943108156,1.7892857142857142,1.0,0.0,14.005615651553914,354.8809166403638,5734267.562407052,1301.360163697704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.8809166403638 
 01/02  09:00:00,22.55,2.4875,116.25,2.0,29.016952391471344,25.104958158611518,27.060955275041434,0.020250000000000005,0.020250000000000005,61.9660205589867,0.5737594496202472,0.0,6399494.692390023,25.104958158611518,-1966.0620806151564,1.925,1.0,0.0,14.005615651553914,367.052597556196,5930941.071133238,1345.9941237850974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.052597556196 
 01/02  10:00:00,23.375,2.05,120.875,2.0,29.495438961093059,25.09269550025611,27.294067230674587,0.016875,0.016875,45.73442368843508,0.4234668860040286,0.0,7405097.9284679549,25.09269550025611,-2289.543462999285,1.9375,1.0,0.0,14.005615651553914,383.9532613589544,6204026.840705672,1407.9694219250255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.9532613589544 
 01/02  11:00:00,24.6625,1.275,158.75,2.0,29.63724010204727,25.06180988516258,27.349524993604928,0.01446428571428569,0.01446428571428569,15.328006399886779,0.1419259851841368,0.0,7713696.722252933,25.061809885162576,-2353.750825502879,1.9464285714285708,0.9999999999999996,0.0,14.005615651553914,390.2019182357799,6304994.429429817,1430.8834552100473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.2019182357799 
 01/02  12:00:00,25.175000000000006,1.2125,191.5,2.0,29.519094669227674,25.080473285416578,27.299783977322126,0.016875,0.016875,10.530750350030927,0.09750694768547155,0.0,6591766.688212674,25.080473285416578,-1999.1169727723372,1.9375,1.0,0.0,14.005615651553914,322.0103190874708,5203135.026206168,1180.8225855792844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0103190874708 
